[0.017s][info][gc] Using Serial
[1929.545s][info][gc] GC(159) Pause Young (Allocation Failure) 12M->7M(15M) 0.367ms
[1931.543s][info][gc] GC(160) Pause Young (Allocation Failure) 12M->7M(15M) 0.305ms
[1933.445s][info][gc] GC(161) Pause Young (Allocation Failure) 12M->7M(15M) 0.314ms
[1935.444s][info][gc] GC(162) Pause Young (Allocation Failure) 12M->7M(15M) 0.315ms
[1937.444s][info][gc] GC(163) Pause Young (Allocation Failure) 12M->7M(15M) 0.316ms
[1939.445s][info][gc] GC(164) Pause Young (Allocation Failure) 12M->7M(15M) 0.320ms
[1941.445s][info][gc] GC(165) Pause Young (Allocation Failure) 12M->7M(15M) 0.318ms
[1943.526s][info][gc] GC(166) Pause Young (Allocation Failure) 12M->7M(15M) 0.239ms
[1945.528s][info][gc] GC(167) Pause Young (Allocation Failure) 12M->7M(15M) 0.277ms
[1947.529s][info][gc] GC(168) Pause Young (Allocation Failure) 12M->7M(15M) 0.280ms
[1949.530s][info][gc] GC(169) Pause Young (Allocation Failure) 12M->7M(15M) 0.304ms
[1951.544s][info][gc] GC(170) Pause Young (Allocation Failure) 12M->7M(15M) 0.291ms
[1953.544s][info][gc] GC(171) Pause Young (Allocation Failure) 12M->7M(15M) 0.279ms
[1955.545s][info][gc] GC(172) Pause Young (Allocation Failure) 12M->7M(15M) 0.370ms
[1957.544s][info][gc] GC(173) Pause Young (Allocation Failure) 12M->7M(15M) 0.296ms
[1959.543s][info][gc] GC(174) Pause Young (Allocation Failure) 12M->7M(15M) 0.287ms
[1961.553s][info][gc] GC(175) Pause Young (Allocation Failure) 12M->7M(15M) 0.300ms
[1963.444s][info][gc] GC(176) Pause Young (Allocation Failure) 12M->7M(15M) 0.323ms
[1965.344s][info][gc] GC(177) Pause Young (Allocation Failure) 12M->7M(15M) 0.336ms
[1967.245s][info][gc] GC(178) Pause Young (Allocation Failure) 12M->7M(15M) 0.329ms
[1969.144s][info][gc] GC(179) Pause Young (Allocation Failure) 12M->7M(15M) 0.326ms
[1971.044s][info][gc] GC(180) Pause Young (Allocation Failure) 12M->7M(15M) 0.349ms
[1972.944s][info][gc] GC(181) Pause Young (Allocation Failure) 12M->7M(15M) 0.336ms
[1974.875s][info][gc] GC(182) Pause Young (Allocation Failure) 12M->7M(15M) 0.376ms
[1976.844s][info][gc] GC(183) Pause Young (Allocation Failure) 12M->7M(15M) 0.342ms
[1978.744s][info][gc] GC(184) Pause Young (Allocation Failure) 12M->7M(15M) 0.307ms
[1980.644s][info][gc] GC(185) Pause Young (Allocation Failure) 12M->7M(15M) 0.313ms
[1982.545s][info][gc] GC(186) Pause Young (Allocation Failure) 12M->7M(15M) 0.360ms
[1984.445s][info][gc] GC(187) Pause Young (Allocation Failure) 12M->7M(15M) 0.336ms
[1986.345s][info][gc] GC(188) Pause Young (Allocation Failure) 12M->7M(15M) 0.376ms
[1988.343s][info][gc] GC(189) Pause Young (Allocation Failure) 12M->7M(15M) 0.307ms
[1990.244s][info][gc] GC(190) Pause Young (Allocation Failure) 12M->7M(15M) 0.503ms
[1992.144s][info][gc] GC(191) Pause Young (Allocation Failure) 12M->7M(15M) 0.292ms
[1994.044s][info][gc] GC(192) Pause Young (Allocation Failure) 12M->7M(15M) 0.304ms
[1996.044s][info][gc] GC(193) Pause Young (Allocation Failure) 12M->7M(15M) 0.292ms
[1998.045s][info][gc] GC(194) Pause Young (Allocation Failure) 12M->7M(15M) 0.348ms
[2000.143s][info][gc] GC(195) Pause Young (Allocation Failure) 12M->7M(15M) 0.274ms
[2002.144s][info][gc] GC(196) Pause Young (Allocation Failure) 12M->7M(15M) 0.258ms
[2004.143s][info][gc] GC(197) Pause Young (Allocation Failure) 12M->7M(15M) 0.302ms
[2006.144s][info][gc] GC(198) Pause Young (Allocation Failure) 12M->7M(15M) 0.271ms
[2008.144s][info][gc] GC(199) Pause Young (Allocation Failure) 12M->7M(15M) 0.306ms
[2010.145s][info][gc] GC(200) Pause Young (Allocation Failure) 12M->7M(15M) 0.305ms
[2012.144s][info][gc] GC(201) Pause Young (Allocation Failure) 12M->7M(15M) 0.309ms
[2014.145s][info][gc] GC(202) Pause Young (Allocation Failure) 12M->7M(15M) 0.461ms
[2016.244s][info][gc] GC(203) Pause Young (Allocation Failure) 12M->7M(15M) 0.276ms
[2018.244s][info][gc] GC(204) Pause Young (Allocation Failure) 12M->7M(15M) 0.262ms
[2020.243s][info][gc] GC(205) Pause Young (Allocation Failure) 12M->7M(15M) 0.272ms
[2022.245s][info][gc] GC(206) Pause Young (Allocation Failure) 12M->7M(15M) 0.306ms
[2024.245s][info][gc] GC(207) Pause Young (Allocation Failure) 12M->7M(15M) 0.301ms
[2026.243s][info][gc] GC(208) Pause Young (Allocation Failure) 12M->7M(15M) 0.322ms
[2028.244s][info][gc] GC(209) Pause Young (Allocation Failure) 12M->7M(15M) 0.291ms
[2030.245s][info][gc] GC(210) Pause Young (Allocation Failure) 12M->7M(15M) 0.324ms
[2032.344s][info][gc] GC(211) Pause Young (Allocation Failure) 12M->7M(15M) 0.249ms
[2034.344s][info][gc] GC(212) Pause Young (Allocation Failure) 12M->7M(15M) 0.268ms
[2036.343s][info][gc] GC(213) Pause Young (Allocation Failure) 12M->7M(15M) 0.281ms
[2038.344s][info][gc] GC(214) Pause Young (Allocation Failure) 12M->7M(15M) 0.277ms
[2040.344s][info][gc] GC(215) Pause Young (Allocation Failure) 12M->7M(15M) 0.306ms
[2042.344s][info][gc] GC(216) Pause Young (Allocation Failure) 12M->7M(15M) 0.301ms
[2044.344s][info][gc] GC(217) Pause Young (Allocation Failure) 12M->7M(15M) 0.309ms
[2046.344s][info][gc] GC(218) Pause Young (Allocation Failure) 12M->7M(15M) 0.291ms
[2048.444s][info][gc] GC(219) Pause Young (Allocation Failure) 12M->7M(15M) 0.264ms
[2050.444s][info][gc] GC(220) Pause Young (Allocation Failure) 12M->7M(15M) 0.261ms
[2052.443s][info][gc] GC(221) Pause Young (Allocation Failure) 12M->7M(15M) 0.289ms
